Za_cr_Tagg,Genomic
Za_cr_Tcel,Genomic
Za_cr_Tpen,Genomic
Za_cr_Tten,Genomic
Za_cr_Tuzo,Genomic
Za_cr_Vdis,Genomic
Za_cr_Vmou,Genomic
Za_ea_Aven,Genomic
Za_ea_Fpla,Genomic
Za_eb_Mbry,Genomic
Za_eb_Mfev,Genomic
Za_eb_Mrum,Genomic
Za_eb_Msta,Genomic
Za_eb_Mthe,Genomic
Za_ec_Maeo,Genomic
Za_ec_Mign,Genomic
Za_ec_Minf,Genomic
Za_ec_Moki,Genomic
Za_eh_Haci,Genomic
Za_eh_Hbor,Genomic
Za_eh_Hcar,Genomic
Za_eh_Hjeo,Genomic
Za_eh_Hlac,Genomic
Za_eh_Hlai,Genomic
Za_eh_Hmar,Genomic
Za_eh_Hmuk,Genomic
Za_eh_Hpau,Genomic
Za_eh_Hrub,Genomic
Za_eh_Hsai,Genomic
Za_eh_Hsol,Genomic
Za_eh_Hspb,Genomic
Za_eh_Htha,Genomic
Za_eh_Htur,Genomic
Za_eh_Htyr,Genomic
Za_eh_Huta,Genomic
Za_eh_Hvol,Genomic
Za_eh_Hxan,Genomic
Za_eh_Nban,Genomic
Za_eh_Ngre,Genomic
Za_eh_Ninn,Genomic
Za_eh_Nmag,Genomic
Za_eh_Nocc,Genomic
Za_eh_Npha,Genomic
Za_eh_Sspa,Genomic
Za_em_Marv,Genomic
Za_em_Mbar,Genomic
Za_em_Mboo,Genomic
Za_em_Mbou,Genomic
Za_em_Mbur,Genomic
Za_em_Mcon,Genomic
Za_em_Meve,Genomic
Za_em_Mhar,Genomic
Za_em_Mhol,Genomic
Za_em_Mhun,Genomic
Za_em_Mlab,Genomic
Za_em_Mlim,Genomic
Za_em_Mlit,Genomic
Za_em_Mlum,Genomic
Za_em_Mmah,Genomic
Za_em_Mman,Genomic
Za_em_Mpal,Genomic
Za_em_Mpsy,Genomic
Za_em_Mtar,Genomic
Za_em_Mtin,Genomic
Za_em_Mzhi,Genomic
Za_ep_Faci,Genomic
Za_ep_Ptor,Genomic
Za_ep_Taci,Genomic
Za_et_Pfur,Genomic
Za_et_Tkod,Genomic
Za_et_Tsib,Genomic
Za_eu_Aboo,Genomic
Za_eu_Aspa,Genomic
Za_ey_Mkan,Genomic
Za_th_Ngar,Genomic
Za_th_Nkor,Genomic
Za_th_Nsal,Genomic
Am_ar_Mabd,Transcriptomic
Am_ar_Mbal,Transcriptomic
Am_ar_Meil,Transcriptomic
Am_ar_Pesp,Transcriptomic
Am_ar_Relo,Transcriptomic
Am_ar_Rlib,Transcriptomic
Am_di_Ahea,Transcriptomic
Am_di_Apyr,Transcriptomic
Am_di_Cmin,Transcriptomic
Am_di_Cpen,Transcriptomic
Am_di_Cusp,Transcriptomic
Am_di_Dalg,Transcriptomic
Am_di_Endo,Transcriptomic
Am_di_Gfon,Transcriptomic
Am_di_Lara,Transcriptomic
Am_di_Lhul,Transcriptomic
Am_di_Lisp,Transcriptomic
Am_di_Luap,Transcriptomic
Am_di_Mcan,Transcriptomic
Am_di_Mspa,Transcriptomic
Am_di_Naes,Transcriptomic
Am_di_Paes,Transcriptomic
Am_di_Patl,Transcriptomic
